#time 1Hz  2Hz      5Hz      10Hz     20Hz 
8800000 0.309017 -0.809017 1.000000 1.000000 1.000000
8820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
8840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
8860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
8880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
8900000 0.809017 0.309017 -1.000000 1.000000 1.000000
8920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8960000 0.968583 0.876307 0.309017 -0.809017 0.309017
8980000 0.992115 0.968583 0.809017 0.309017 -0.809017
9000000 1.000000 1.000000 1.000000 1.000000 1.000000
9020000 0.992115 0.968583 0.809017 0.309017 -0.809017
9040000 0.968583 0.876307 0.309017 -0.809017 0.309017
9060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
9080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9100000 0.809017 0.309017 -1.000000 1.000000 1.000000
9.120000e+06 0.728969 0.062791 -0.809017 0.309017 -0.809017
9140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
9160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
9180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
9.200000e+06 0.309017 -0.809017 1.000000 1.000000 1.000000
9220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
9240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
9260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
9280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
9300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
9320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
9340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
9360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
9380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
9400000 -0.809017 0.309017 1.000000 1.000000 1.000000
9420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
9480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
9500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
9520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
9540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
9560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9600000 -0.809017 0.309017 1.000000 1.000000 1.000000
9.620000e+06 -0.728969 0.062791 0.809017 0.309017 -0.809017
9640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
9660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
9680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
9.700000e+06 -0.309017 -0.809017 -1.000000 1.000000 1.000000
9720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
9740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
9760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
9780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
9800000 0.309017 -0.809017 1.000000 1.000000 1.000000
9820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
9840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
9860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
9880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
9900000 0.809017 0.309017 -1.000000 1.000000 1.000000
9920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
9960000 0.968583 0.876307 0.309017 -0.809017 0.309017
9980000 0.992115 0.968583 0.809017 0.309017 -0.809017
10000000 1.000000 1.000000 1.000000 1.000000 1.000000
10020000 0.992115 0.968583 0.809017 0.309017 -0.809017
10040000 0.968583 0.876307 0.309017 -0.809017 0.309017
10060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
10080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
10100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.012000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
10140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
10160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
10180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.020000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
10220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
10240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
10260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
10280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
10300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
10320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
10340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
10360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
10380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
10400000 -0.809017 0.309017 1.000000 1.000000 1.000000
10420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
10440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
10460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
10480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
10500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
10520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
10540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
10560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
10580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
10600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.062000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
10640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
10660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
10680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.070000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
10720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
10740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
10760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
10780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
10800000 0.309017 -0.809017 1.000000 1.000000 1.000000
10820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
10840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
10860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
10880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
10900000 0.809017 0.309017 -1.000000 1.000000 1.000000
10920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
10940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
10960000 0.968583 0.876307 0.309017 -0.809017 0.309017
10980000 0.992115 0.968583 0.809017 0.309017 -0.809017
11000000 1.000000 1.000000 1.000000 1.000000 1.000000
11020000 0.992115 0.968583 0.809017 0.309017 -0.809017
11040000 0.968583 0.876307 0.309017 -0.809017 0.309017
11060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
11080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
11100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.112000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
11140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
11160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
11180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.120000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
11220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
11240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
11260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
11280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
11300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
11320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
11340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
11360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
11380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
11400000 -0.809017 0.309017 1.000000 1.000000 1.000000
11420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
11440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
11460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
11480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
11500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
11520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
11540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
11560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
11580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
11600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.162000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
11640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
11660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
11680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.170000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
11720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
11740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
11760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
11780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
11800000 0.309017 -0.809017 1.000000 1.000000 1.000000
11820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
11840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
11860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
11880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
11900000 0.809017 0.309017 -1.000000 1.000000 1.000000
11920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
11940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
11960000 0.968583 0.876307 0.309017 -0.809017 0.309017
11980000 0.992115 0.968583 0.809017 0.309017 -0.809017
12000000 1.000000 1.000000 1.000000 1.000000 1.000000
12020000 0.992115 0.968583 0.809017 0.309017 -0.809017
12040000 0.968583 0.876307 0.309017 -0.809017 0.309017
12060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
12080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
12100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.212000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
12140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
12160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
12180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.220000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
12220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
12240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
12260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
1.228000e+07 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
12300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
12320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
12340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
12360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
12380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
12400000 -0.809017 0.309017 1.000000 1.000000 1.000000
12420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
12440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
12460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
12480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
12500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
12520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
12540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
12560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
12580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
12600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.262000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
12640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
12660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
12680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.270000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
12720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
12740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
12760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
1.278000e+07 0.187381 -0.929776 0.809017 0.309017 -0.809017
12800000 0.309017 -0.809017 1.000000 1.000000 1.000000
12820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
12840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
12860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
12880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
12900000 0.809017 0.309017 -1.000000 1.000000 1.000000
12920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
12940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
12960000 0.968583 0.876307 0.309017 -0.809017 0.309017
12980000 0.992115 0.968583 0.809017 0.309017 -0.809017
13000000 1.000000 1.000000 1.000000 1.000000 1.000000
13020000 0.992115 0.968583 0.809017 0.309017 -0.809017
13040000 0.968583 0.876307 0.309017 -0.809017 0.309017
13060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
13080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
13100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.312000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
13140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
13160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
13180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.320000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
13220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
13240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
13260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
1.328000e+07 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
13300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
13320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
13340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
13360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
13380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
13400000 -0.809017 0.309017 1.000000 1.000000 1.000000
13420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
13440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
13460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
13480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
13500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
13520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
13540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
13560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
13580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
13600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.362000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
13640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
13660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
13680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.370000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
13720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
13740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
13760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
1.378000e+07 0.187381 -0.929776 0.809017 0.309017 -0.809017
13800000 0.309017 -0.809017 1.000000 1.000000 1.000000
13820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
13840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
13860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
13880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
13900000 0.809017 0.309017 -1.000000 1.000000 1.000000
13920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
13940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
13960000 0.968583 0.876307 0.309017 -0.809017 0.309017
13980000 0.992115 0.968583 0.809017 0.309017 -0.809017
14000000 1.000000 1.000000 1.000000 1.000000 1.000000
14020000 0.992115 0.968583 0.809017 0.309017 -0.809017
14040000 0.968583 0.876307 0.309017 -0.809017 0.309017
14060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
14080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
14100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.412000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
14140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
14160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
14180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.420000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
14220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
14240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
14260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
1.428000e+07 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
14300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
14320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
14340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
14360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
14380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
14400000 -0.809017 0.309017 1.000000 1.000000 1.000000
14420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
14440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
14460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
14480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
14500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
14520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
14540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
14560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
14580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
14600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.462000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
14640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
14660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
14680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.470000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
14720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
14740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
14760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
1.478000e+07 0.187381 -0.929776 0.809017 0.309017 -0.809017
14800000 0.309017 -0.809017 1.000000 1.000000 1.000000
14820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
14840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
14860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
14880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
14900000 0.809017 0.309017 -1.000000 1.000000 1.000000
14920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
14940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
14960000 0.968583 0.876307 0.309017 -0.809017 0.309017
14980000 0.992115 0.968583 0.809017 0.309017 -0.809017
15000000 1.000000 1.000000 1.000000 1.000000 1.000000
15020000 0.992115 0.968583 0.809017 0.309017 -0.809017
15040000 0.968583 0.876307 0.309017 -0.809017 0.309017
15060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
15080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
15100000 0.809017 0.309017 -1.000000 1.000000 1.000000
1.512000e+07 0.728969 0.062791 -0.809017 0.309017 -0.809017
15140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
15160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
15180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
1.520000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
15220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
15240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
15260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
1.528000e+07 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
15300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
15320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
15340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
15360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
15380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
15400000 -0.809017 0.309017 1.000000 1.000000 1.000000
15420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
15440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
15460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
15480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
15500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
15520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
15540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
15560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
15580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
15600000 -0.809017 0.309017 1.000000 1.000000 1.000000
1.562000e+07 -0.728969 0.062791 0.809017 0.309017 -0.809017
15640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
15660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
15680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
1.570000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
15720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
15740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
15760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
1.578000e+07 0.187381 -0.929776 0.809017 0.309017 -0.809017
15800000 0.309017 -0.809017 1.000000 1.000000 1.000000
15820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
15840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
1.586000e+07 0.637424 -0.187381 -0.309017 -0.809017 0.309017
15880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
15900000 0.809017 0.309017 -1.000000 1.000000 1.000000
15920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
15940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
15960000 0.968583 0.876307 0.309017 -0.809017 0.309017
15980000 0.992115 0.968583 0.809017 0.309017 -0.809017
16000000 1.000000 1.000000 1.000000 1.000000 1.000000
16020000 0.992115 0.968583 0.809017 0.309017 -0.809017
16040000 0.968583 0.876307 0.309017 -0.809017 0.309017
